# Строка для совместимости
0.035;14510.0;-1941.0;87.44;-1.214
0.1;-3534.0;6788.0;-1134.0;51.65
0.5;-334.7;2195.0;1033.0;-283.9
1.551;146.1;-1050.0;3457.0;20000.0
1.597;-431.8;10070.0;6548.0;-1535.0
1.782;-40.33;1607.0;36810.0;-24780.0
13.474;-3.955;548.2;520200.0;-2262000.0
100.0;0.9718;-420.9;566200.0;-2099000.0
500.0;0.2907;365.3;290800.0;24170000.0
# 36 Krypton Kr 10
0.01;-6520.0;409.6;-2.238;-0.0224
0.0305;2024.0;-208.3;4.439;0.1056
0.097;764.8;5257.0;-996.0;46.86
0.3;-245.1;2199.0;1217.0;-312.0
1.675;361.1;-2974.0;13080.0;12680.0
1.727;-416.3;10170.0;7535.0;-1891.0
1.921;-0.9924;845.5;44460.0;-34900.0
14.323;-3.076;425.7;561300.0;-2587000.0
100.0;1.05;-443.5;611400.0;-3028000.0
500.0;0.3136;395.2;325200.0;22480000.0
# 37 Rubidium Rb 10
0.01;4606.0;0.0;0.0;0.0
0.0305;1441.0;-176.1;6.821;0.0447
0.111;-676.3;6772.0;-1372.0;70.35
0.3;-345.7;2591.0;1242.0;-348.1
1.805;352.4;-3194.0;16570.0;12240.0
1.863;-402.5;10670.0;8396.0;-2275.0
2.065;5.234;749.4;50330.0;-42760.0
15.2;-2.207;265.3;626900.0;-3163000.0
100.0;1.101;-428.0;666400.0;-3481000.0
500.0;0.3467;451.5;352500.0;27830000.0
# 38 Strontium Sr 10
0.01;4850.0;0.0;0.0;0.0
0.0307;785.4;-65.13;2.134;0.1138
0.133;-2484.0;8950.0;-2019.0;117.1
0.3;-320.9;2818.0;1344.0;-398.4
1.94;274.6;-2830.0;21490.0;7655.0
2.007;-418.1;10250.0;11590.0;-3199.0
2.216;-43.67;1966.0;48350.0;-37880.0
16.105;-0.5177;-25.46;694100.0;-3733000.0
100.0;1.296;-519.2;738400.0;-5043000.0
500.0;0.38;495.0;411100.0;19550000.0
# 39 Yttrium Y 10
0.01;38540.0;-1366.0;16.72;-0.06795
0.0232;2849.0;-282.8;15.29;-0.1723
0.1677;-6721.0;12900.0;-3111.0;198.5
0.8;358.5;-422.3;6620.0;-2706.0
2.079;-88.13;1184.0;21980.0;-1440.0
2.155;-414.1;10430.0;13850.0;-4020.0
2.373;-12.82;1204.0;60280.0;-57520.0
17.038;0.4265;-164.6;768400.0;-4421000.0
100.0;1.334;-491.7;806600.0;-5879000.0
500.0;0.4194;565.1;435300.0;29810000.0
# 40 Zirconium Zr 9
0.01;299.3;144.9;-3.012;0.01713
0.18;-7040.0;14340.0;-3926.0;288.7
0.5;-164.7;2296.0;3166.0;-1127.0
2.223;-216.4;3512.0;20530.0;-3382.0
2.307;-399.6;10640.0;15480.0;-4776.0
2.533;-30.11;1794.0;61530.0;-56990.0
17.998;-0.59;194.5;803100.0;-4579000.0
100.0;1.474;-553.0;890700.0;-7927000.0
500.0;0.4562;624.8;476000.0;32160000.0
# 41 Niobium Nb 10
0.01;3251.0;-68.44;1.575;-0.01094
0.0297;2754.0;-489.7;42.37;-0.8372
0.2083;-2018.0;8543.0;-1769.0;27.7
0.9;215.0;449.0;6409.0;-2429.0
2.37;-298.1;6188.0;17350.0;-4420.0
2.464;-392.3;11020.0;17510.0;-5733.0
2.698;-16.58;1435.0;70500.0;-70370.0
18.986;-2.292;551.6;855500.0;-5018000.0
100.0;1.599;-576.4;964300.0;-8517000.0
500.0;0.4986;722.4;491000.0;41040000.0
# 42 Molybdenum Mo 10
0.01;-3508.0;305.0;-4.62;0.01998
0.03;3053.0;-619.2;51.04;-0.9955
0.229;-7786.0;17220.0;-5215.0;399.2
0.8;-111.4;1895.0;5405.0;-2261.0
2.521;-302.7;7576.0;15700.0;-4795.0
2.625;-378.4;10990.0;19830.0;-6801.0
2.867;-18.4;1552.0;76350.0;-81810.0
20.0;-2.56;731.7;900500.0;-5349000.0
100.0;1.54;-483.4;1021000.0;-9300000.0
500.0;0.5359;766.2;524300.0;52000000.0
# 43 Technetium Tc 10
0.01;2680.0;0.0;0.0;0.0
0.068;-759.2;867.7;-134.6;6.198
0.253;-32690.0;41100.0;-13280.0;1384.0
0.425;-386.3;3458.0;3500.0;-1341.0
2.677;-287.1;7198.0;18670.0;-5767.0
2.793;-110.1;16350.0;3183.0;-1491.0
3.043;-29.36;1924.0;79550.0;-86690.0
21.044;0.5721;71.64;1004000.0;-6678000.0
100.0;1.769;-569.1;1097000.0;-10690000.0
500.0;0.5748;811.9;611300.0;36050000.0
# 44 Ruthenium Ru 10
0.01;2116.0;100.1;-2.614;0.01466
0.0716;194.7;727.0;-149.0;8.002
0.2794;-21410.0;28720.0;-8592.0;831.2
0.4606;-2.43;2793.0;5237.0;-2042.0
2.838;-283.1;7880.0;19130.0;-6518.0
2.967;-354.7;10930.0;25750.0;-9586.0
3.224;-13.11;1428.0;92370.0;-114800.0
22.117;0.01007;127.7;1086000.0;-7755000.0
100.0;1.633;-403.0;1144000.0;-9817000.0
500.0;0.6218;911.7;587300.0;66140000.0
# 45 Rhodium Rh 10
0.01;2535.0;132.9;-3.193;0.01648
0.072;-1037.0;1357.0;-241.2;12.12
0.307;1155.0;3456.0;852.9;-307.5
0.4962;-477.3;3678.0;5261.0;-2225.0
3.004;-266.5;7197.0;23900.0;-7946.0
3.146;-328.5;9342.0;34540.0;-12030.0
3.412;-25.32;2009.0;94470.0;-111500.0
23.22;-3.043;907.9;1126000.0;-8086000.0
100.0;1.87;-457.0;1251000.0;-11910000.0
500.0;0.6726;964.4;728100.0;44090000.0
# 46 Palladium Pd 10
0.01;10950.0;-255.2;1.914;-0.003916
0.07;2418.0;96.64;-105.0;9.047
0.335;-16050.0;31070.0;-12400.0;1658.0
0.5315;-470.5;3846.0;5959.0;-2639.0
3.174;-253.0;7129.0;26200.0;-9068.0
3.33;-322.5;10010.0;35500.0;-13540.0
3.605;16.42;460.3;118100.0;-173700.0
24.35;-2.888;871.4;1203000.0;-9306000.0
100.0;1.857;-366.2;1308000.0;-12190000.0
500.0;0.7151;1066.0;731800.0;60610000.0
# 47 Silver Ag 10
0.01;10540.0;-197.3;1.033;-0.0006574
0.086;-4089.0;3916.0;-800.5;48.41
0.367;-2951.0;6256.0;1909.0;-862.0
0.5714;-23.21;1892.0;9451.0;-4150.0
3.351;-254.7;7851.0;27330.0;-10380.0
3.524;-317.0;10450.0;38500.0;-15600.0
3.806;-1.817;1265.0;119200.0;-168400.0
25.514;-4.061;1339.0;1260000.0;-9752000.0
100.0;2.065;-444.4;1433000.0;-15330000.0
500.0;0.7734;1157.0;800600.0;62140000.0
# 48 Cadmium Cd 11
0.01;1876.0;0.0;0.0;0.0
0.03;8550.0;-278.5;2.021;0.01032
0.098;493.3;1167.0;-345.2;27.59
0.404;2088.0;3036.0;1247.0;-269.1
0.6165;7.508;2031.0;10140.0;-4621.0
3.537;-245.4;8162.0;28220.0;-11560.0
3.727;-267.7;8244.0;49350.0;-17910.0
4.018;-23.06;2129.0;116100.0;-154700.0
26.711;-8.206;2269.0;1268000.0;-9746000.0
100.0;2.254;-490.4;1506000.0;-16420000.0
500.0;0.8123;1229.0;868600.0;52930000.0
# 49 Indium I 11
0.01;1702.0;0.0;0.0;0.0
0.031;23330.0;-1510.0;34.98;-0.2775
0.103;-4354.0;4933.0;-1221.0;90.73
0.443;-2048.0;9964.0;-2857.0;722.3
0.702;-176.3;3053.0;9756.0;-4718.0
3.73;-232.4;7725.0;33330.0;-13610.0
3.938;-267.5;8828.0;52490.0;-20650.0
4.238;-21.49;2143.0;125600.0;-177500.0
27.94;-2.097;1045.0;1428000.0;-12160000.0
